date,daily_net_log_return,daily_gross_log_return,daily_cost,active_bars,turnover_units,daily_net_return,model_family,track,fold,equity,display_name
2022-04-25 00:00:00+00:00,-0.008960560001623893,-0.008360560001623893,0.0006000000000000001,49,6.0,-0.008920533825388377,LightGBM,tuned_volume_assisted,1,0.9174149528906307,LightGBM | tuned volume assisted
2022-04-26 00:00:00+00:00,0.002455045738665247,0.003055045738665247,0.0006000000000000001,51,6.0,0.002458061831164704,LightGBM,tuned_volume_assisted,1,0.9196700155696709,LightGBM | tuned volume assisted
2022-04-27 00:00:00+00:00,0.0005335250993343999,0.0007335250993343999,0.0002,4,2.0,0.0005336674491647209,LightGBM,tuned_volume_assisted,1,0.9201608135209534,LightGBM | tuned volume assisted
2022-04-28 00:00:00+00:00,0.0030634109254567,0.0036634109254566997,0.0006000000000000001,15,6.0,0.003068107963800637,LightGBM,tuned_volume_assisted,1,0.9229839662408942,LightGBM | tuned volume assisted
2022-04-29 00:00:00+00:00,-0.007853129455440672,-0.007353129455440671,0.0005,15,5.0,-0.007822374195324389,LightGBM,tuned_volume_assisted,1,0.9157640402806734,LightGBM | tuned volume assisted
2022-05-01 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,tuned_volume_assisted,1,0.9156724684553128,LightGBM | tuned volume assisted
2022-05-02 00:00:00+00:00,0.00048714501812172366,0.0008871450181217235,0.0004,8,4.0,0.000487263692525719,LightGBM,tuned_volume_assisted,1,0.9161186424034367,LightGBM | tuned volume assisted
2022-05-03 00:00:00+00:00,-0.0009662668437466719,-0.00036626684374667145,0.0006000000000000001,44,6.0,-0.0009658001582663056,LightGBM,tuned_volume_assisted,1,0.9152338548736126,LightGBM | tuned volume assisted
2022-05-04 00:00:00+00:00,-0.0030076001522189,-0.0027076001522189,0.00030000000000000003,5,3.0,-0.0030030818537611914,LightGBM,tuned_volume_assisted,1,0.9124853326920938,LightGBM | tuned volume assisted
2022-05-05 00:00:00+00:00,-0.0011698542094938998,-0.0006698542094938999,0.0005,11,5.0,-0.0011691701968158386,LightGBM,tuned_volume_assisted,1,0.9114184820360786,LightGBM | tuned volume assisted
